sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_cleaned,prediction_normalized,wer_raw,cer_raw,wer_cleaned,cer_cleaned,wer_normalized,cer_normalized,processing_time,category
433,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40419\IISc_RESPIN_hi_D2_40419_207001_M_AGRI_406817_40154102.wav,मेरी दादी शकरकंद आग में भूनकर खाती हैं,मेरी दादी शकरकंद आग में भूनकर खाती हैं,<s>म<s>े<s>र<s>ी<s> <s>द<s>ा<s>द<s>ी<s> <s>श<s>्<s>क<s>र<s> <s>ग<s>ं<s>ज<s> <s>आ<s>ँ<s>ग<s> <s>म<s>े<s>ं<s> <s>भ<s>ू<s>न<s> <s>क<s>र<s> <s>ख<s>ा<s>त<s>ी<s> <s>ह<s>ैं<s> <s>,मेरी दादी श्कर गंज आँग में भून कर खाती हैं,मेरी दादी श्कर गंज आँग में भून कर खाती हैं,137.5,357.8947368,62.5,15.78947368,62.5,15.78947368,0.053795338,D_no_change
1825,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42587\IISc_RESPIN_hi_D4_42587_342308_M_AGRI_414263_41209553.wav,चीन मे शादियो मे सजावट के लिए लिली के फूल का प्रयोग अत्यधिक किया जाता है,चीन मे शादियो मे सजावट के लिए लिली के फूल का प्रयोग अत्यधिक किया जाता है,<s>च<s>ी<s>न<s> <s>म<s>े<s>ं<s> <s>श<s>ा<s>द<s>ि<s>य<s>ो<s>ं<s> <s>म<s>े<s>ं<s> <s>स<s>ज<s>ा<s>व<s>ट<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>न<s>ी<s>ल<s>ी<s> <s>क<s>े<s> <s>फ<s>ू<s>ल<s> <s>क<s>ा<s> <s>तप<s>्<s>र<s>य<s>ो<s>ग<s> <s>अ<s>त<s>्<s>य<s>ध<s>ि<s>क<s> <s>क<s>ि<s>य<s>ा<s> <s>ज<s>ा<s>त<s>ा<s> ह<s>ै<s> <s>,चीन में शादियों में सजावट के लिए नीली के फूल का तप्रयोग अत्यधिक किया जाता है,चीन में शादियों में सजावट के लिए नीली के फूल का तप्रयोग अत्यधिक किया जाता है,106.25,326.3888889,31.25,8.333333333,31.25,8.333333333,0.087972879,D_no_change
1777,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42397\IISc_RESPIN_hi_D4_42397_700046_F_BANK_416206_41125228.wav,माइक्रो फाइनेंसर ऋण और संस्थान विशिष्ट पुनर्भुगतान योजनाओं पर ब्याज लेते हैं,माइक्रो फाइनेंसर ऋण और संस्थान विशिष्ट पुनर्भुगतान योजनाओं पर ब्याज लेते हैं,<s>म<s>ा<s>इ<s>क<s>्<s>र<s>ो<s>फ<s>ा<s>इ<s>न<s>े<s>ं<s>श<s>र<s>्<s>स<s> <s>र<s>न<s> <s>औ<s>र<s> <s>स<s>ं<s>स<s>्<s>थ<s>ा<s>न<s> <s>व<s>ि<s>श<s>ि<s>ष<s>्<s>ट<s> <s>प<s>ु<s>न<s>र<s>्<s>भ<s>ु<s>ग<s>त<s>ा<s>न<s> <s>य<s>ो<s>ज<s>न<s>ा<s>ओ<s>ं<s> <s>प<s>र<s> <s>ब<s>्<s>य<s>ा<s>ज<s> <s>ल<s>े<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>,माइक्रोफाइनेंशर्स रन और संस्थान विशिष्ट पुनर्भुगतान योजनाओं पर ब्याज लेते हैं,माइक्रोफाइनेंशर्स रन और संस्थान विशिष्ट पुनर्भुगतान योजनाओं पर ब्याज लेते हैं,100.0,319.7368421,25.0,7.894736842,25.0,7.894736842,0.242960691,D_no_change
434,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40419\IISc_RESPIN_hi_D2_40419_207001_M_AGRI_406448_40158724.wav,फॉरेस्ट गार्डनिंग में जमीन उपजाऊ बना रहता है,फॉरेस्ट गार्डनिंग में जमीन उपजाऊ बना रहता है,<s>फ<s>े<s>र<s>ो<s>स<s>्<s>ट<s> <s>ग<s>ा<s>र<s>्<s>ड<s>िं<s>ग<s> <s>म<s>े<s>ं<s> <s>ज<s>म<s>ी<s>न<s> <s>उ<s>प<s>ज<s>ा<s>य<s>ु<s> <s>ब<s>न<s>ा<s> <s>र<s>ह<s>त<s>ा<s> <s>ह<s>ै<s> <s>,फेरोस्ट गार्डिंग में जमीन उपजायु बना रहता है,फेरोस्ट गार्डिंग में जमीन उपजायु बना रहता है,112.5,318.1818182,37.5,11.36363636,37.5,11.36363636,0.068522453,D_no_change
491,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40463\IISc_RESPIN_hi_D2_40463_207001_M_AGRI_406817_40017797.wav,मेरी दादी शकरकंद आग में भूनकर खाती हैं,मेरी दादी शकरकंद आग में भूनकर खाती हैं,<s>म<s>े<s>र<s>ी<s> <s>द<s>ा<s>द<s>ी<s> <s>स<s>क<s>र<s>ग<s>ं<s>त<s> <s>आ<s>ं<s>ख<s> <s>मे<s>ं<s> ब<s>उ<s>न<s>क<s>र<s> <s>ख<s>ा<s>त<s>ी<s> ह<s>ै<s>ं<s> <s>,मेरी दादी सकरगंत आंख में बउनकर खाती हैं,मेरी दादी सकरगंत आंख में बउनकर खाती हैं,112.5,321.0526316,37.5,18.42105263,37.5,18.42105263,0.042102814,D_no_change
105,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40634\IISc_RESPIN_hi_D1_40634_247771_M_BANK_404009_40448478.wav,वित्त मंत्रालय के तहत प्रधानमंत्री गरीब कल्याण योजना कब लागू हुई ?,वित्त मंत्रालय के तहत प्रधानमंत्री गरीब कल्याण योजना कब लागू हुई ?,<s>व<s>ि<s>त<s>्<s>त<s>ीय<s> म<s>ं<s>त<s>्<s>र<s>ा<s>ल<s>य<s> <s>क<s>े<s> <s>त<s>ह<s>त<s> <s>प<s>्<s>र<s>ा<s>ध<s>ा<s>न<s>म<s>ं<s>त<s>्<s>र<s>ी<s> <s>ग<s>र<s>ी<s>ब<s> <s>क<s>ल<s>्<s>य<s>ा<s>ण<s> <s>य<s>ो<s>ज<s>न<s>ा<s> <s>क<s>ब<s> <s>ल<s>ा<s>ग<s>ू<s> <s>ह<s>ु<s>ई<s> <s>,वित्तीय मंत्रालय के तहत प्राधानमंत्री गरीब कल्याण योजना कब लागू हुई,वित्तीय मंत्रालय के तहत प्राधानमंत्री गरीब कल्याण योजना कब लागू हुई,100.0,309.0909091,25.0,7.575757576,25.0,7.575757576,0.071541309,D_no_change
1755,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42359\IISc_RESPIN_hi_D4_42359_342308_F_AGRI_414699_41129779.wav,प्रकृतिक रबर वलणीकरण के प्रति अति संवेदनशील है,प्रकृतिक रबर वलणीकरण के प्रति अति संवेदनशील है,<s>क<s>ृ<s>त<s>ि<s> <s>र<s>ा<s>व<s>र<s> <s>व<s>र<s>ण<s>ि<s>क<s> <s>क<s>ा<s>र<s>ण<s> <s>क<s>े<s> <s>प<s>्र<s>त<s>ि<s> <s>अ<s>त<s>ि<s> <s>स<s>ं<s>व<s>े<s>द<s>न<s>श<s>ी<s>ल<s> <s>ह<s>ै<s> <s>,कृति रावर वरणिक कारण के प्रति अति संवेदनशील है,कृति रावर वरणिक कारण के प्रति अति संवेदनशील है,125.0,323.9130435,50.0,23.91304348,50.0,23.91304348,0.084331274,D_no_change
35,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_402639_40082619.wav,मुझें नया पासबूक चाहिए,मुझें नया पासबूक चाहिए,<s>म<s>ु<s>झ<s>े<s> <s>न<s>य<s>ा<s> <s>प<s>ा<s>स<s>बु<s>क<s> <s>च<s>ा<s>ह<s>ि<s>ए<s> <s>,मुझे नया पासबुक चाहिए,मुझे नया पासबुक चाहिए,125.0,309.0909091,50.0,9.090909091,50.0,9.090909091,0.038877726,D_no_change
2017,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41135\IISc_RESPIN_hi_D5_41135_249180_M_AGRI_419125_40402421.wav,मसूर की दाल का अधिकांश भाग भारत तथा कैनेडा से आता है,मसूर की दाल का अधिकांश भाग भारत तथा कैनेडा से आता है,<s>म<s>श<s>ह<s>ू<s>र<s> <s>क<s>ी<s> <s>द<s>ा<s>ल<s> <s>क<s>ा<s> <s>अ<s>ध<s>ि<s>क<s>ा<s>ं<s>श<s> <s>भ<s>ा<s>ग<s> <s>भ<s>ा<s>र<s>त<s> त<s>थ<s>ा<s> <s>क<s>ै<s>न<s>ा<s>ड<s>ा<s>स<s>े<s> <s>आ<s>त<s>ा<s> ह<s>ै<s> <s>,मशहूर की दाल का अधिकांश भाग भारत तथा कैनाडासे आता है,मशहूर की दाल का अधिकांश भाग भारत तथा कैनाडासे आता है,100.0,307.6923077,25.0,7.692307692,25.0,7.692307692,0.061823368,D_no_change
384,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\42466\IISc_RESPIN_hi_D1_42466_251001_M_AGRI_400183_41154519.wav,बम्बूसा बांस दस मीटर तक लम्बा होता है,बम्बूसा बांस दस मीटर तक लम्बा होता है,<s>ब<s>म<s>ब<s>ू<s>स<s>ा<s> <s>ब<s>ा<s>ं<s>च<s> <s>द<s>स<s> <s>म<s>ी<s>ट<s>र<s> <s>त<s>क<s> <s>क<s>ल<s>ं<s>ब<s>ा<s> ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,बमबूसा बांच दस मीटर तक कलंबा होता है,बमबूसा बांच दस मीटर तक कलंबा होता है,112.5,310.8108108,37.5,13.51351351,37.5,13.51351351,0.042440891,D_no_change
183,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40744\IISc_RESPIN_hi_D1_40744_251001_F_AGRI_400183_40327158.wav,बम्बूसा बांस दस मीटर तक लम्बा होता है,बम्बूसा बांस दस मीटर तक लम्बा होता है,<s>ब<s>म<s> <s>भ<s>ू<s>स<s>ा<s> <s>प<s>ा<s>स<s> <s>द<s>स<s> <s>म<s>ी<s>ट<s>र<s> <s>त<s>क<s> <s>ल<s>ं<s>ब<s>ा<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,बम भूसा पास दस मीटर तक लंबा होता है,बम भूसा पास दस मीटर तक लंबा होता है,125.0,313.5135135,50.0,16.21621622,50.0,16.21621622,0.054576397,D_no_change
1287,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\42055\IISc_RESPIN_hi_D3_42055_210430_F_AGRI_408754_40942007.wav,तिल की फसल का बीमा कैसे कराए ?,तिल की फसल का बीमा कैसे कराए ?,<s>ति<s>ल<s> <s>क<s>ी<s> <s>फ<s>स<s>ल<s> <s>क<s>ा<s> <s>ब<s>ी<s>म<s>ा<s> <s>क<s>ै<s>स<s>े<s> <s>क<s>र<s>ा<s>ए<s>ं<s> <s>,तिल की फसल का बीमा कैसे कराएं,तिल की फसल का बीमा कैसे कराएं,100.0,303.3333333,25.0,6.666666667,25.0,6.666666667,0.035733461,D_no_change
661,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40818\IISc_RESPIN_hi_D2_40818_207001_F_BANK_408368_40262485.wav,खाते में ऑफलाइन पैसे कैसे जमा करें ?,खाते में ऑफलाइन पैसे कैसे जमा करें ?,<s>ह<s>ां<s>ख<s>ा<s>त<s>े<s> <s>म<s>े<s>ं<s> <s>ऑ<s>फ<s>ल<s>ा<s>इ<s>न<s> <s>प<s>ै<s>स<s>े<s> <s>क<s>ै<s>स<s>े<s> ज<s>म<s>ा<s> <s>क<s>र<s>ें<s> <s>,हांखाते में ऑफलाइन पैसे कैसे जमा करें,हांखाते में ऑफलाइन पैसे कैसे जमा करें,100.0,308.3333333,25.0,13.88888889,25.0,13.88888889,0.045285463,D_no_change
674,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40827\IISc_RESPIN_hi_D2_40827_207001_M_AGRI_404986_40324573.wav,"गठरी लिफ्टर का उपयोग घास , पुआल की गांठों के परिवहन के लिए किया जाता है","गठरी लिफ्टर का उपयोग घास , पुआल की गांठों के परिवहन के लिए किया जाता है",<s>घ<s>ठ<s>र<s>ी<s> <s>ल<s>ि<s>फ<s>्<s>ट<s>र<s> <s>क<s>ा<s> <s>उ<s>प<s>य<s>ो<s>ग<s> <s>घ<s>ा<s>स<s> <s>प<s>ु<s>आ<s>ल<s> <s>क<s>ी<s> <s>ग<s>ा<s>न<s>ठ<s>ो<s>ं<s> <s>क<s>े<s> <s>प<s>र<s>े<s>व<s>ह<s>न<s> <s>के<s> <s>ल<s>ि<s>ए<s> <s>क<s>ि<s>य<s>ा<s> <s>ज<s>ा<s>त<s>ा<s> <s>ह<s>ै<s> <s>,घठरी लिफ्टर का उपयोग घास पुआल की गानठों के परेवहन के लिए किया जाता है,घठरी लिफ्टर का उपयोग घास पुआल की गानठों के परेवहन के लिए किया जाता है,100.0,301.4084507,25.0,7.042253521,25.0,7.042253521,0.14996767,D_no_change
1762,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42395\IISc_RESPIN_hi_D4_42395_700046_F_AGRI_413024_41092364.wav,तारामीरा की कटाई कब की जाती है ?,तारामीरा की कटाई कब की जाती है ?,<s>त<s>ा<s>र<s>ा<s> <s>म<s>ी<s>र<s>ा<s> <s>क<s>ी<s> <s>क<s>ट<s>ा<s>ई<s> <s>क<s>ब<s> <s>क<s>ी<s> <s>ज<s>ा<s>त<s>ी<s> ह<s>ै<s> <s>,तारा मीरा की कटाई कब की जाती है,तारा मीरा की कटाई कब की जाती है,112.5,303.125,37.5,9.375,37.5,9.375,0.121539593,D_no_change
210,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40766\IISc_RESPIN_hi_D1_40766_700046_F_BANK_403887_40493710.wav,आप ऋण आय का उपयोग कैसे करेंगे ?,आप ऋण आय का उपयोग कैसे करेंगे ?,<s>आ<s>प<s> <s>र<s>ण<s> <s>आ<s>य<s> <s>क<s>ा<s> <s>उ<s>प<s>य<s>ो<s>ग<s> <s>क<s>ै<s>स<s>े<s> <s>क<s>र<s>े<s>ं<s>ग<s>े<s> <s>,आप रण आय का उपयोग कैसे करेंगे,आप रण आय का उपयोग कैसे करेंगे,100.0,303.2258065,25.0,9.677419355,25.0,9.677419355,0.046041965,D_no_change
1444,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41039\IISc_RESPIN_hi_D4_41039_345022_M_BANK_416939_40520993.wav,सबसे पहले प्रतिनिधित्व धन का उदाहरण मुहम्मद बिन तुगलक ने अपने शासन काल में किया था,सबसे पहले प्रतिनिधित्व धन का उदाहरण मुहम्मद बिन तुगलक ने अपने शासन काल में किया था,<s>स<s>ब<s>स<s>े<s> <s>प<s>ह<s>ल<s>े<s> <s>प<s>्<s>र<s>त<s>ि<s>न<s>ि<s>ध<s>ि<s>त<s>्व<s> <s>ध<s>न<s> <s>क<s>ा<s> उ<s>द<s>ा<s>ह<s>र<s>ण<s> <s>म<s>ो<s>ह<s>म<s>्म<s>द<s> <s>ब<s>ि<s>न<s> <s>त<s>ु<s>ग<s>्<s>ल<s>ग<s> <s>न<s>े<s> <s>अ<s>प<s>न<s>े<s> <s>श<s>ा<s>स<s>न<s>क<s>ा<s>ल<s> <s>म<s>ें<s> <s>क<s>ि<s>य<s>ा<s> <s>थ<s>ा<s> <s>,सबसे पहले प्रतिनिधित्व धन का उदाहरण मोहम्मद बिन तुग्लग ने अपने शासनकाल में किया था,सबसे पहले प्रतिनिधित्व धन का उदाहरण मोहम्मद बिन तुग्लग ने अपने शासनकाल में किया था,100.0,297.5609756,25.0,4.87804878,25.0,4.87804878,0.074696541,D_no_change
1043,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40988\IISc_RESPIN_hi_D3_40988_210430_M_BANK_409762_40557942.wav,मैं अपने डेबिट कार्ड का पिन कैसे जनरेट कर सकता हूँ ?,मैं अपने डेबिट कार्ड का पिन कैसे जनरेट कर सकता हूँ ?,<s>म<s>ै<s>ं<s> <s>अ<s>प<s>न<s>े<s> <s>ड<s>े<s>ब<s>ि<s>ट<s> <s>क<s>ा<s>र<s>्ड<s> <s>क<s>ा<s> <s>प<s>ि<s>न<s> <s>क<s>ै<s>स<s>े<s> <s>ज<s>े<s>न<s>र<s>े<s>ट<s> <s>क<s>र<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ूं<s> <s>,मैं अपने डेबिट कार्ड का पिन कैसे जेनरेट कर सकता हूं,मैं अपने डेबिट कार्ड का पिन कैसे जेनरेट कर सकता हूं,100.0,298.0769231,25.0,7.692307692,25.0,7.692307692,0.051599741,D_no_change
1891,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\40305\IISc_RESPIN_hi_D5_40305_249145_F_BANK_417912_40077636.wav,मेरे बचत खाते में जमा धनराशि का मासिक ब्याज विवरण बताना ?,मेरे बचत खाते में जमा धनराशि का मासिक ब्याज विवरण बताना ?,<s>म<s>े<s>र<s>े<s> <s>ब<s>च<s>त<s> <s>ख<s>ा<s>त<s>े<s> <s>म<s>े<s>ं<s> <s>ज<s>म<s>ा<s> <s>ध<s>न<s>र<s>ा<s>स<s>ि<s>क<s>ा<s>र<s> <s>म<s>ा<s>स<s>ि<s>क<s> <s>ब्<s>य<s>ा<s>ज<s> <s>व<s>ि<s>व<s>र<s>ण<s> <s>ब<s>त<s>ा<s>न<s>ा<s> <s>,मेरे बचत खाते में जमा धनरासिकार मासिक ब्याज विवरण बताना,मेरे बचत खाते में जमा धनरासिकार मासिक ब्याज विवरण बताना,100.0,298.245614,25.0,8.771929825,25.0,8.771929825,0.064755678,D_no_change
426,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40357\IISc_RESPIN_hi_D2_40357_207241_F_BANK_408336_40148294.wav,ऋण पात्रता से एक बार में कितना ऋण मिल सकता है ?,ऋण पात्रता से एक बार में कितना ऋण मिल सकता है ?,<s>र<s>ऋ<s>ड<s> <s>प<s>ा<s>त<s>्र<s>त<s>ा<s> <s>स<s>े<s> <s>ए<s>क<s> <s>ब<s>ा<s>र<s> <s>म<s>ें<s> <s>क<s>ि<s>त<s>न<s>ा<s> <s>र<s>ऋ<s>ण<s> म<s>ि<s>ल<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ै<s> <s>,रऋड पात्रता से एक बार में कितना रऋण मिल सकता है,रऋड पात्रता से एक बार में कितना रऋण मिल सकता है,100.0,300.0,25.0,10.63829787,25.0,10.63829787,0.042610407,D_no_change
658,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\40818\IISc_RESPIN_hi_D2_40818_207001_F_BANK_408336_40262434.wav,ऋण पात्रता से एक बार में कितना ऋण मिल सकता है ?,ऋण पात्रता से एक बार में कितना ऋण मिल सकता है ?,<s>रे<s>ड<s> <s>प<s>ा<s>त<s>्<s>र<s>त<s>ा<s> <s>स<s>े<s> <s>ए<s>क<s> <s>ब<s>ा<s>र<s> <s>म<s>ें<s> <s>क<s>ि<s>त<s>न<s>ा<s> <s>ड<s>े<s>ढ़<s> <s>मि<s>ल<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ै<s> <s>,रेड पात्रता से एक बार में कितना डेढ़ मिल सकता है,रेड पात्रता से एक बार में कितना डेढ़ मिल सकता है,100.0,308.5106383,25.0,19.14893617,25.0,19.14893617,0.044397354,D_no_change
63,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40068\IISc_RESPIN_hi_D1_40068_251001_M_AGRI_400183_40199455.wav,बम्बूसा बांस दस मीटर तक लम्बा होता है,बम्बूसा बांस दस मीटर तक लम्बा होता है,<s>ब<s>म<s> <s>भ<s>ो<s>स<s>ा<s> <s>ब<s>ा<s>स<s> <s>द<s>स<s> <s>म<s>ी<s>ट<s>र<s> <s>त<s>क<s> <s>ल<s>म<s>ब<s>ा<s> <s>ह<s>ो<s>त<s>ा<s> ह<s>ै<s> <s>,बम भोसा बास दस मीटर तक लमबा होता है,बम भोसा बास दस मीटर तक लमबा होता है,125.0,302.7027027,50.0,13.51351351,50.0,13.51351351,0.045177937,D_no_change
1524,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41093\IISc_RESPIN_hi_D4_41093_342308_M_AGRI_413067_40446544.wav,एक मीट्रिक टन ग्वार उतारने के लिए कितनी लागत होती है ?,एक मीट्रिक टन ग्वार उतारने के लिए कितनी लागत होती है ?,<s>ए<s>क<s> <s>म<s>ि<s>ट<s>्<s>र<s>ी<s>क<s> <s>ट<s>न<s> <s>ग<s>व<s>ा<s>र<s> <s>उ<s>त<s>ा<s>र<s>न<s>े<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>क<s>ि<s>त<s>न<s>ी<s> <s>ल<s>ा<s>ग<s>त<s> <s>ह<s>ो<s>त<s>ी<s> <s>ह<s>ै<s> <s>,एक मिट्रीक टन गवार उतारने के लिए कितनी लागत होती है,एक मिट्रीक टन गवार उतारने के लिए कितनी लागत होती है,100.0,298.1481481,25.0,9.259259259,25.0,9.259259259,0.046287537,D_no_change
2151,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41548\IISc_RESPIN_hi_D5_41548_249155_F_BANK_417904_40719977.wav,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,मैं अपना यु.पी.आई नम्बर भूल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ ?,<s>म<s>ै<s>ं<s> <s>अ<s>प<s>न<s>ा<s> <s>य<s>ू<s> <s>प<s>ी<s>आ<s>ई<s> <s>न<s>ं<s>ब<s>र<s> <s>भ<s>ो<s>ल<s> <s>च<s>ु<s>क<s>ा<s> <s>ह<s>ू<s>ँ<s> <s>म<s>ै<s>ं<s> <s>इ<s>स<s>क<s>ो<s> <s>द<s>ू<s>स<s>र<s>ी<s> <s>ब<s>ा<s>र<s> <s>क<s>ै<s>स<s>े<s> <s>ब<s>न<s>ा<s> <s>स<s>क<s>त<s>ा<s> <s>ह<s>ू<s>ँ<s> <s>,मैं अपना यू पीआई नंबर भोल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ,मैं अपना यू पीआई नंबर भोल चुका हूँ मैं इसको दूसरी बार कैसे बना सकता हूँ,106.25,297.3333333,31.25,10.66666667,31.25,10.66666667,0.098903656,D_no_change
838,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\41686\IISc_RESPIN_hi_D2_41686_207241_F_BANK_408368_40900774.wav,खाते में ऑफलाइन पैसे कैसे जमा करें ?,खाते में ऑफलाइन पैसे कैसे जमा करें ?,<s>ख<s>ा<s>त<s>े<s> <s>म<s>े<s>ं<s> <s>ऑ<s>फ<s> <s>ल<s>ा<s>इ<s>न<s> प<s>ै<s>स<s>े<s> <s>क<s>ै<s>स<s>े<s> <s>ज<s>म<s>ा<s> <s>क<s>र<s>ें<s> <s>,खाते में ऑफ लाइन पैसे कैसे जमा करें,खाते में ऑफ लाइन पैसे कैसे जमा करें,112.5,294.4444444,37.5,8.333333333,37.5,8.333333333,0.04477334,D_no_change
1646,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42251\IISc_RESPIN_hi_D4_42251_342311_F_AGRI_413049_41073370.wav,किस प्रणाली के तहत अच्छी उपज होगी ?,किस प्रणाली के तहत अच्छी उपज होगी ?,<s>क्<s>ि<s>स<s> <s>प<s>्र<s>ण<s>ा<s>ल<s>ी<s> <s>क<s>े<s> <s>त<s>ह<s>त<s> <s>अ<s>च<s>्<s>छ<s>ी<s> <s>उ<s>प<s>ज<s> <s>ह<s>ो<s>ग<s>ी<s> <s>,क्िस प्रणाली के तहत अच्छी उपज होगी,क्िस प्रणाली के तहत अच्छी उपज होगी,100.0,294.2857143,25.0,8.571428571,25.0,8.571428571,0.042449236,D_no_change
2201,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41572\IISc_RESPIN_hi_D5_41572_249001_F_BANK_421062_40866714.wav,"प्रत्येक चेक में बैंक की रूटिंग संख्या , खाता संख्या और चेक संख्या भी शामिल होगी","प्रत्येक चेक में बैंक की रूटिंग संख्या , खाता संख्या और चेक संख्या भी शामिल होगी",<s>प<s>्<s>र<s>त<s>्<s>य<s>े<s>क<s> <s>च<s>े<s>क<s> <s>म<s>ें<s> <s>ब<s>ै<s>ं<s>क<s> <s>क<s>ी<s> <s>र<s>ो<s>ट<s>ि<s>ं<s> <s>स<s>ं<s>ख<s>्<s>य<s>ा<s> <s>ख<s>ा<s>त<s>ा<s>स<s>ं<s>ख<s>्<s>य<s>ा<s> <s>औ<s>र<s> <s>च<s>े<s>क<s> <s>स<s>ं<s>ख<s>्<s>य<s>ा<s> <s>भ<s>ी<s> <s>श<s>ा<s>म<s>ि<s>ल<s> <s>ह<s>ो<s>ग<s>ी<s> <s>,प्रत्येक चेक में बैंक की रोटिं संख्या खातासंख्या और चेक संख्या भी शामिल होगी,प्रत्येक चेक में बैंक की रोटिं संख्या खातासंख्या और चेक संख्या भी शामिल होगी,100.0,291.25,25.0,6.25,25.0,6.25,0.091279745,D_no_change
1449,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41040\IISc_RESPIN_hi_D4_41040_345022_M_AGRI_413024_40503074.wav,तारामीरा की कटाई कब की जाती है ?,तारामीरा की कटाई कब की जाती है ?,<s>त<s>ा<s>र<s>ा<s> <s>म<s>ी<s>र<s>ा<s> <s>क<s>ी<s> <s>क<s>ट<s>ा<s>ई<s> <s>क<s>ब<s> <s>क<s>ी<s> ज<s>ा<s>त<s>ी<s> ह<s>ै<s> <s>,तारा मीरा की कटाई कब की जाती है,तारा मीरा की कटाई कब की जाती है,112.5,293.75,37.5,9.375,37.5,9.375,0.044747114,D_no_change
1541,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\41383\IISc_RESPIN_hi_D4_41383_334603_M_AGRI_413024_40673880.wav,तारामीरा की कटाई कब की जाती है ?,तारामीरा की कटाई कब की जाती है ?,<s>त<s>ा<s>र<s>ा<s> <s>म<s>ी<s>र<s>ा<s> <s>क<s>ी<s> <s>क<s>ट<s>ा<s>ई<s> <s>क<s>ब<s> <s>क<s>ी<s> ज<s>ा<s>त<s>ी<s> ह<s>ै<s> <s>,तारा मीरा की कटाई कब की जाती है,तारा मीरा की कटाई कब की जाती है,112.5,293.75,37.5,9.375,37.5,9.375,0.096474409,D_no_change
1647,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42251\IISc_RESPIN_hi_D4_42251_342311_F_AGRI_413027_41073969.wav,मैं अम्लीय मिट्टी का उपचार कैसे करूँ ?,मैं अम्लीय मिट्टी का उपचार कैसे करूँ ?,<s>म<s>ै<s>ं<s> <s>अ<s>म<s>ल<s>ि<s>य<s>ा<s> <s>म<s>ि<s>ट<s>्<s>ट<s>ी<s> <s>क<s>ा<s> <s>उ<s>प<s>च<s>ा<s>र<s> <s>क<s>ै<s>स<s>े<s> <s>क<s>र<s>ूँ<s> <s>,मैं अमलिया मिट्टी का उपचार कैसे करूँ,मैं अमलिया मिट्टी का उपचार कैसे करूँ,100.0,297.3684211,25.0,13.15789474,25.0,13.15789474,0.042987585,D_no_change
