reference,prediction,processing_time
रमेश ने सीप की खेती करके अपनी आय को कई गुना बढ़ाया,<s>र<s>म<s>े<s>श<s> <s>न<s>े<s> <s>श<s>ि<s>ब<s> <s>क<s>ी<s> <s>ख<s>े<s>त<s>ी<s> <s>क<s>र<s>क<s>े<s> <s>अ<s>प<s>न<s>ी<s> <s>आ<s>ई<s> <s>क<s>ो<s> <s>क<s>ई<s> <s>ग<s>ु<s>न<s>ा<s> <s>ब<s>ढ़<s>ा<s>य<s>ा<s> <s>,0.07235860824584961
"किशमिश हार्ट अटैक , स्ट्रोक , हाइपरटेंशन जैसी समस्याओं से बचाव करने में मदद करती है",<s>क<s>ि<s>स<s>्<s>म<s>ी<s>स<s> <s>ह<s>ा<s>र्ट<s> <s>अ<s>ट<s>ै<s>क<s> <s>स<s>्<s>ट<s>ॉ<s>क<s> <s>ह<s>ा<s>इ<s>प<s>र<s>ट<s>े<s>ं<s>श<s>न<s> <s>ज<s>ै<s>स<s>ी<s> <s>स<s>म<s>स<s>्<s>य<s>ा<s>ओ<s>ं<s> <s>स<s>े<s> <s>ब<s>च<s>ा<s>व<s> <s>क<s>र<s>न<s>े<s> <s>म<s>ें<s> <s>म<s>द<s>द<s> <s>क<s>र<s>त<s>ी<s> <s>ह<s>ै<s> <s>,0.09995651245117188
मुझे सम्बद्ध ऋण लेने की आवश्यकता है,<s>म<s>ु<s>झ<s>े<s> <s>स<s>ं<s>भ<s>ध<s>ा<s> <s>र<s>न<s> <s>ल<s>े<s>न<s>े<s> <s>क<s>ी<s> <s>आ<s>व<s>श<s>्य<s>क<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.04474020004272461
बाजरा की बुवाई किस मौसम में की जाती है ?,<s>ब<s>ा<s>ज<s>र<s>ा<s> की<s> ब<s>ु<s>व<s>ा<s>ई<s> <s>कि<s>स<s> म<s>ौ<s>स<s>म<s> में की<s> ज<s>ा<s>त<s>ी<s> <s>है<s> <s>,0.03604626655578613
बोर्ड की उपज में कब तक नमी रहती है ?,<s>ब<s>ो<s>र<s>्<s>ड<s> <s>क<s>ी<s> उ<s>प<s>ज<s> <s>म<s>ें<s> <s>क<s>ब<s> <s>त<s>क<s> <s>न<s>म<s>ी<s> <s>र<s>ह<s>त<s>ी<s> ह<s>ै<s> <s>,0.043081045150756836
सरसों के फूलों को कीटों से कैसे बचाये ?,<s>स<s>र<s>स<s>ों<s> <s>क<s>े<s> <s>फ<s>ू<s>ल<s>ों<s> <s>क<s>ो<s> <s>क<s>ी<s>ट<s>ो<s>ं से<s> क<s>ै<s>स<s>े<s> <s>ब<s>च<s>ा<s>एं<s> <s>,0.04155302047729492
ग्वार में फलियाँ कब लगती हैं ?,<s>ग<s>ु<s>म<s>ा<s>र<s> <s>मे<s>ं<s> <s>फ<s>ल<s>्<s>ल<s>ि<s>य<s>ाँ<s> क<s>ब<s> <s>ल<s>ग<s>त<s>ी<s> ह<s>ैं<s> <s>,0.030245065689086914
यदि मैं समय सीमा के भीतर अपना प्रीमियम ट्रांसफर करना भूल जाऊं तो क्या होगा ?,<s>य<s>द<s>ि<s> <s>म<s>ैं<s> स<s>म<s>य<s> <s>स<s>ी<s>म<s>ा<s> <s>क<s>े<s> <s>भी<s>त<s>र<s> अ<s>प<s>न<s>ा प<s>्<s>र<s>ी<s>म<s>ि<s>म<s> ट्रां<s>स<s>फ<s>र<s> क<s>र<s>न<s>ा<s> <s>भ<s>ू<s>ल<s> <s>ज<s>ा<s>ऊं<s> <s>त<s>ो<s> <s>क्<s>य<s>ा<s> <s>ह<s>ो<s>ग<s>ा<s> <s>,0.04525923728942871
तारामीरा की कटाई कब की जाती है ?,<s>त<s>ा<s>र<s>ा<s>म<s>ी<s>र<s>ा<s> <s>की<s> <s>क<s>ट<s>ा<s>ई<s> <s>क<s>ब<s> क<s>ी<s> ज<s>ा<s>त<s>ी<s> <s>है<s> <s>,0.035446882247924805
फसल को टी.वी से कैसे बचाएं ?,<s>फ<s>स<s>ल<s> <s>क<s>ो<s> <s>ट<s>ी<s>व<s>ी<s> <s>स<s>े<s> <s>क<s>ै<s>स<s>े<s> <s>ब<s>च<s>ा<s>एं<s> <s>,0.024805545806884766
टमाटर को कम लागत पर ज़्यादा कैसे लगाएँ ?,<s>ट<s>म<s>ा<s>ट<s>र<s> क<s>ो<s> <s>क<s>म<s> <s>ल<s>ा<s>ग<s>त<s> <s>प<s>र<s> ज<s>्या<s>द<s>ा<s> क<s>ै<s>से<s> ल<s>ग<s>ा<s>े<s>ं<s> <s>,0.035479068756103516
चावलों में ज़्यादा फलियाँ कैसे आती हैं ?,<s>च<s>ा<s>व<s>ल<s>ों<s> <s>में ज<s>्या<s>द<s>ा<s> <s>फ<s>ल<s>िया<s> क<s>ै<s>से<s> <s>आ<s>त<s>ी<s> ह<s>ै<s>ं<s> <s>,0.026312589645385742
गन्ने की फसल को आर्द्रता कैसे प्रभावित करेगी ?,<s>ब<s>न<s>न<s>े<s> क<s>ी<s> <s>फ<s>स<s>ल<s> <s>क<s>ो<s> <s>आ<s>द<s>र<s> त<s>क<s> <s>क<s>ै<s>स<s>े<s> <s>प्<s>र<s>भ<s>ा<s>वि<s>त<s> <s>क<s>र<s>े<s>ग<s>ी<s> <s>,0.03596854209899902
एन.ई.एफ.टी का भुगतान करने के बाद आप कैसे देख पाएंगे ?,<s>ए<s>न<s>ई<s> <s>ए<s>फ<s>ट<s>ी<s> <s>क<s>ा<s> <s>भ<s>ु<s>ग<s>त<s>ा<s>न<s> क<s>र<s>न<s>े<s> क<s>े<s> <s>ब<s>ा<s>द<s> <s>आ<s>प<s> <s>क<s>ै<s>से<s> <s>द<s>े<s>ख<s> <s>प<s>ा<s>ए<s>ं<s>ग<s>े<s> <s>,0.04150962829589844
कीट संक्रमण से फसलों को कैसे बचाएं ?,<s>क<s>ी<s>ट<s> <s>स<s>ं<s>क्<s>र<s>म<s>ण<s> <s>से<s> <s>फ<s>स<s>ल<s>ोंक<s>ों क<s>ै<s>स<s>े<s> ब<s>च<s>ा<s>एं<s> <s>,0.04087662696838379
मशीन के लिए उसके मूल्यह्रास मूल्य से अधिक प्राप्त करता है तो लाभ होगा,<s>म<s>श<s>ी<s>न<s> क<s>े<s> <s>ल<s>ि<s>ए<s> <s>उ<s>स<s>क<s>े<s> <s>म<s>ू<s>ल<s>्<s>य<s>ा<s>स<s> <s>मू<s>ल<s>्<s>य<s> <s>स<s>े<s> <s>अ<s>ध<s>ि<s>क<s> <s>प<s>्<s>र<s>ा<s>प<s>्<s>त<s> <s>क<s>र<s>त<s>ा<s> <s>ह<s>ै<s> <s>त<s>ो<s> <s>ल<s>ा<s>भ<s> हो<s>ग<s>ा<s> <s>,0.05894637107849121
हमने डेनमार्क में डैनिश लैंड्रेस नस्ल के सूअर देखे थे,<s>ह<s>म<s>न<s>े<s> <s>ड<s>ै<s>ड<s> <s>म<s>ा<s>र<s>्क<s> <s>म<s>े<s>ं<s> <s>ड<s>ै<s>न<s>ि<s>स<s> <s>ल<s>ै<s>ड<s>र<s>े<s>स<s> <s>न<s>स<s>्<s>ट<s> <s>क<s>े<s>श<s>ुव<s>र<s> द<s>े<s>ख<s>े<s> थ<s>े<s> <s>,0.057451725006103516
स्प्रेयर बर्नौली के सिद्धांत पर हवा की गति बढ़ने पर दबाव कम हो जाता है,<s>स<s>्<s>प<s>े<s>य<s>र<s> <s>ब<s>न<s>ो<s>ल<s>ी<s> <s>क<s>े<s> <s>स<s>े<s>द<s>्द<s>ा<s>ं<s>त<s> <s>प<s>र<s> ह<s>व<s>ा<s> <s>की<s> <s>ग<s>त<s>ि<s> <s>ब<s>ढ़<s>न<s>े<s> <s>प<s>र<s> <s>द<s>ब<s>ा<s>व<s> <s>क<s>म<s> <s>हो<s> ज<s>ा<s>त<s>ा<s> ह<s>ै<s> <s>,0.052999258041381836
गॉटपॉक्स बकरियों में छूने से श्वसन तंत्र से फैलता है,<s>ग<s>ो<s>ट<s>प<s>ॉ<s>क<s>्स<s> <s>ब<s>क<s>ड<s>़<s>ि<s>य<s>ो<s>ं<s> <s>म<s>ें<s> <s>छ<s>ू<s>न<s>े<s> <s>स<s>े<s> <s>स<s>ब<s>स<s>न<s>त<s>ं<s>त<s>्र<s> <s>स<s>े<s> फ<s>ै<s>ल<s>त<s>ा<s> ह<s>ै<s> <s>,0.04593086242675781
एक सैटेलाइट बेल रैपर में हाइड्रोलिक चालित बेल सपोर्टिंग रोलर्स होता है,<s>ए<s>क<s> <s>स<s>ै<s>ट<s>े<s>ल<s>ा<s>इ<s>ट<s> <s>बै<s>ल<s> <s>र<s>े<s>प<s>र<s> <s>में<s> ह<s>ा<s>र<s>्<s>ड<s>ग<s>ुल<s>र<s>ि<s>क<s> च<s>ा<s>ल<s>ि<s>त<s> <s>ब<s>ै<s>ल<s> <s>स<s>प<s>ो<s>र्<s>ट<s>िं<s>ग<s> <s>र<s>ो<s>ल<s>र<s>्<s>स<s> <s>हो<s>त<s>ा<s> ह<s>ै<s> <s>,0.05917215347290039
ग्वार में फलियाँ कब लगती हैं ?,<s>ग<s>व<s>ा<s>र<s> <s>म<s>ें<s> <s>फ<s>ल<s>ि<s>य<s>ा<s> <s>क<s>ब<s> <s>ल<s>ग<s>त<s>ी<s> ह<s>ै<s> <s>,0.03327775001525879
मैंने मूल रकम के अलावा कितनी राशि ब्याज के रूप में जमा कराई है ?,<s>म<s>ै<s>ं<s>न<s>े<s> <s>मू<s>ल<s> <s>र<s>क<s>म<s> <s>क<s>े<s> <s>अ<s>ल<s>ा<s>व<s>ा<s> <s>क<s>ि<s>त<s>न<s>ी<s> <s>र<s>ा<s>श<s>ि<s> <s>ब<s>य<s>ा<s>ज<s> <s>के<s> <s>र<s>ू<s>प<s> <s>म<s>े<s>ं<s> <s>ज<s>म<s>ा<s> <s>क<s>र<s>ा<s>ई<s> <s>ह<s>ै<s> <s>,0.06823563575744629
क्रेडिट कार्ड के द्वारा क्या क्या खरीद सकते हैं ?,<s>क्<s>र<s>े<s>ड<s>ि<s>ट<s> <s>क<s>ा<s>र<s>्ड<s> <s>क<s>े<s> <s>द<s>्<s>व<s>ा<s>र<s>ा<s> <s>क<s>्<s>या<s> <s>क<s>्<s>या<s> <s>ख<s>र<s>ी<s>द<s> <s>स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.04522085189819336
किस प्रणाली के तहत अच्छी उपज होगी ?,<s>क्<s>ि<s>स<s> <s>प<s>्र<s>ण<s>ा<s>ल<s>ी<s> <s>क<s>े<s> <s>त<s>ह<s>त<s> <s>अ<s>च<s>्<s>छ<s>ी<s> <s>उ<s>प<s>ज<s> <s>ह<s>ो<s>ग<s>ी<s> <s>,0.0435640811920166
मैं अम्लीय मिट्टी का उपचार कैसे करूँ ?,<s>म<s>ै<s>ं<s> <s>अ<s>म<s>ल<s>ि<s>य<s>ा<s> <s>म<s>ि<s>ट<s>्<s>ट<s>ी<s> <s>क<s>ा<s> <s>उ<s>प<s>च<s>ा<s>र<s> <s>क<s>ै<s>स<s>े<s> <s>क<s>र<s>ूँ<s> <s>,0.04400229454040527
मोठ की खेती में प्रति एकड़ कितने किलोग्राम यूरिया डालनी चाहिए ?,<s>म<s>ो<s>ट<s> <s>क<s>ी<s> <s>ख<s>े<s>त<s>ी<s> <s>म<s>ें<s> <s>प<s>्<s>र<s>त<s>ि<s> <s>ए<s>क<s>क<s>र<s> <s>क<s>ि<s>त<s>न<s>े<s> <s>क<s>ि<s>ल<s>ो<s>ग<s>्<s>र<s>ा<s>म<s> <s>म<s>े<s>ं<s> <s>य<s>ू<s>र<s>ि<s>य<s>ा<s> <s>ड<s>ा<s>ल<s>न<s>ी<s> <s>च<s>ा<s>ह<s>ि<s>ए<s> <s>,0.039917707443237305
क्या पालक रबी के मौसम में सबसे अधिक उगता है ?,<s>क<s>्य<s>ा<s> <s>प<s>ा<s>ल<s>क<s>र<s>ब<s>ी<s> <s>क<s>े<s> <s>म<s>ौ<s>स<s>म<s> म<s>े<s>ं<s> स<s>ब<s>स<s>े<s> <s>अ<s>ध<s>ि<s>क<s> <s>उ<s>क<s>त<s>ा<s> ह<s>ै<s> <s>,0.05983090400695801
यार्न इंटरलॉक्ड फाइबर की एक लंबी निरंतर लंबाई है,<s>य<s>ह<s> <s>न<s> <s>इ<s>ं<s>ट<s>र<s>ल<s>ॉ<s>क<s>ड<s> <s>फ<s>ा<s>ई<s>ब<s>र<s> <s>क<s>ी<s> <s>ए<s>क<s> <s>ल<s>ं<s>ब<s>े<s> <s>न<s>ि<s>र<s>ं<s>त<s>र<s> <s>ल<s>ं<s>ब<s>ा<s>ई<s> <s>ह<s>ै<s> <s>,0.054802656173706055
मोहित ने बताया कि हाइब्रिड सुरक्षा उधार सुरक्षा एवं इक्विटि सुरक्षा की विशेषताओं का संगम है,<s>म<s>ो<s>ह<s>ि<s>त<s> <s>न<s>े<s> <s>ब<s>त<s>ा<s>य<s>ा<s> <s>क<s>ि<s> <s>ह<s>ा<s>इ<s>ब<s>्र<s>ि<s>ड<s> <s>स<s>ु<s>र<s>क<s>्<s>ष<s>ा<s> <s>उ<s>ध<s>ा<s>र<s> <s>स<s>ु<s>र<s>क<s>्<s>ष<s>ा<s> <s>अ<s>व<s> <s>इ<s>क<s>क्<s>व<s>ट<s>ी<s> <s>स<s>ु<s>र<s>क<s>्<s>ष<s>ा<s> <s>क<s>ी<s> <s>व<s>ि<s>श<s>े<s>ष<s>त<s>ा<s>ओ<s>ं<s> <s>क<s>ा<s> <s>स<s>ं<s>ग<s>म<s> <s>ह<s>ै<s> <s>,0.10297369956970215
अमित ने अपने पड़ोसियों को टैरिफ कर के बारे में समझाया,<s>मी<s>त<s> <s>न<s>े<s> <s>अ<s>प<s>न<s>े<s> <s>प<s>ड़<s>ो<s>स<s>ि<s>यो<s>ं<s> <s>क<s>ो<s> <s>ट<s>े<s>र<s>ी<s>फ<s> <s>क<s>र<s> <s>क<s>े<s> <s>ब<s>ा<s>र<s>े<s> <s>म<s>े<s>ं<s> <s>स<s>म<s>झ<s>ा<s>य<s>ा<s> <s>,0.05425214767456055
कागज आवेदन आवेदकों के अधिक विविध पूल के लिए अनुमति देते है,<s>क<s>ग<s>ज<s> <s>आ<s>व<s>े<s>द<s>न<s> <s>आ<s>व<s>े<s>द<s>क<s>ो<s>ं<s> <s>क<s>े<s> <s>अ<s>ध<s>ि<s>क<s> <s>व<s>ि<s>व<s>ि<s>ध<s> <s>प<s>ू<s>ल<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>अ<s>न<s>ु<s>म<s>त<s>ि<s> <s>द<s>े<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.06081557273864746
अंटार्टिका में जमे हुए पानी की कमी कभी नहीं होती होगी,<s>अ<s>ं<s>ट<s>ा<s>ट<s>ि<s>क<s>ा<s> <s>म<s>े<s>ं<s> ज<s>म<s>े<s> <s>हु<s>ए<s> <s>प<s>ा<s>न<s>ी<s> <s>क<s>ी<s> <s>क<s>म<s>ी<s> <s>क<s>भ<s>ी<s> <s>न<s>ह<s>ी<s>ं<s> <s>ह<s>ो<s>त<s>ी<s> <s>ह<s>ो<s>ग<s>ी<s> <s>,0.05547285079956055
तिल में अल को रोकने के लिए क्या करें ?,<s>त<s>ि<s>ल<s> <s>म<s>े<s>ं<s> <s>अ<s>ल<s> <s>को<s> <s>र<s>ो<s>क<s>न<s>े<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>क्<s>य<s>ा<s> <s>क<s>र<s>े<s>ं<s> <s>,0.04496955871582031
तीन एच.पी की मोटर से हम कितनी सिंचाई कर सकते हैं ?,<s>ती<s>न<s> <s>ए<s>च<s>प<s>ी<s> <s>क<s>ी<s> <s>म<s>ो<s>ट<s>र<s> <s>स<s>े<s> <s>ह<s>म<s> <s>क<s>ि<s>त<s>न<s>ी<s> <s>स<s>ि<s>ं<s>च<s>ा<s>ई<s> <s>क<s>र<s> <s>स<s>क<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.045386552810668945
किसान को प्रधानमंत्री फसल बीमा योजना से क्या लाभ होता है ?,<s>इ<s>स<s>क<s>ि<s>स<s>ा<s>न<s> <s>को<s> प<s>्र<s>ध<s>ा<s>न<s>म<s>ं<s>त्<s>री<s> <s>अ<s>स<s>ल<s> <s>ब<s>ी<s>म<s>ा<s> <s>य<s>ो<s>ज<s>न<s>ा<s> स<s>े<s> <s>क्<s>या<s> <s>ल<s>ा<s>भ<s> <s>हो<s>त<s>ा<s> ह<s>ै<s> <s>,0.04206442832946777
एक लीटर गाय के दूध की कितनी कीमत है ?,<s>ए<s>क<s>ली<s>ड<s>र<s> <s>ग<s>ा<s>य<s>क<s> <s>क<s>े<s> <s>द<s>ू<s>ध<s> <s>क<s>ी<s> क<s>ि<s>त<s>न<s>ी<s> <s>क<s>ी<s>म<s>त<s> ह<s>ै<s> <s>,0.03628277778625488
गेहूं की फसल के लिए कितना बरसात का पानी चाहिए ?,<s>ग<s>े<s>ह<s>ू<s> <s>क<s>ी<s> <s>फ<s>स<s>ल<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>क<s>ि<s>त<s>न<s>ा<s> <s>ब<s>र<s>स<s>ा<s>त<s> <s>क<s>ा<s> <s>प<s>ा<s>न<s>ी<s> च<s>ा<s>ह<s>ि<s>ए<s> <s>,0.045530080795288086
पर्सनल लाइंस इंश्योरेंस अंडरराइटर्स व्यक्तियों के लिए बीमा को अंडरराइट करते हैं,<s>प<s>र<s>्<s>स<s>न<s>ल<s> <s>ल<s>ा<s>इ<s>ं<s>स<s> <s>इ<s>ं<s>श<s>्<s>य<s>ो<s>र<s>े<s>ं<s>स<s> <s>अ<s>ं<s>ड<s>र<s>र<s>ा<s>इ<s>ट<s>र<s>्<s>स<s> <s>प<s>ै<s>त<s>्<s>य<s>ों<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>ब<s>ी<s>म<s>ा<s> <s>क<s>ो<s> <s>अ<s>ं<s>ड<s>र<s>र<s>ा<s>इ<s>ट<s> <s>क<s>र<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.05902290344238281
लक्ष्मण ने अपने पांच लाख के बांड एक्सचेंज करके नये बांड लिए,<s>ल<s>क<s>्ष<s>्<s>म<s>ण<s> न<s>े<s> <s>अ<s>प<s>न<s>े<s> <s>प<s>ा<s>ं<s>च<s> <s>ल<s>ा<s>ख<s> <s>के<s> <s>ब<s>ॉ<s>न<s>ड<s> <s>ए<s>क<s>्<s>स<s>च<s>े<s>ं<s>ज<s> <s>क<s>र<s>क<s>े<s> <s>न<s>ए<s> <s>ब<s>ॉ<s>न<s>ड<s> <s>ली<s> है<s> <s>,0.06653165817260742
भारत में वेतन का भुगतान आम तौर पर महीने की सातवीं तारीख को होता है,<s>भ<s>ा<s>र<s>त<s> <s>ने<s> व<s>े<s>त<s>ा<s>न<s> क<s>ा<s> <s>भ<s>ु<s>ग<s>त<s>ा<s>न<s> <s>आ<s>म<s> <s>त<s>ौ<s>र<s> <s>प<s>र<s> <s>म<s>ह<s>ी<s>न<s>े<s> <s>क<s>ी<s> <s>स<s>ा<s>थ<s> <s>भ<s>ी<s> <s>त<s>ा<s>र<s>ी<s>ख<s> <s>को<s> <s>हो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.06296849250793457
भारत में चाय सम्पदा दार्जिलिंग में बहुत सारे है,<s>भ<s>ा<s>र<s>त<s> <s>म<s>ें<s> <s>च<s>ा<s>य<s> <s>स<s>ं<s>प<s>द<s>ा<s> <s>त<s>ा<s>र<s>्ज<s>र<s>ि<s>ं<s>ग<s> <s>में<s> <s>ब<s>ह<s>ु<s>त<s> <s>स<s>ा<s>र<s>े<s> <s>ह<s>ैं<s> <s>,0.0455164909362793
सुशीला ने अपनी सारी जानकारी भरकर नेट बैंकिंग के लिए रजिस्टर किया,<s>स<s>ु<s>श<s>ी<s>ल<s>ा<s> <s>न<s>े<s> <s>अ<s>प<s>न<s>ी<s> <s>स<s>ा<s>र<s>ी<s> ज<s>ा<s>न<s>क<s>ा<s>र<s>ी<s> <s>घ<s>र<s>क<s>र<s> <s>न<s>े<s>ट<s> <s>ब<s>ै<s>ं<s>क<s>ि<s>ं<s>ग<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>र<s>ज<s>ि<s>स<s>्ट<s>र<s>ड<s> <s>कि<s>य<s>ा<s> <s>,0.04959893226623535
क्या आप जानते है कनेर के पेड़ वन और उपवन में आसानी से मिल जाते है ?,<s>क्<s>य<s>ा<s> <s>आ<s>प<s> <s>ज<s>ा<s>न<s>त<s>े<s> <s>ह<s>ैं<s> <s>क<s>न<s>े<s>र<s> <s>क<s>े<s> <s>प<s>े<s>ड<s>ब<s>न<s> <s>औ<s>र<s> <s>उ<s>प<s>व<s>न<s> म<s>े<s>ं<s> <s>आ<s>स<s>ा<s>न<s>ी<s> <s>स<s>े<s> <s>म<s>ि<s>ल<s> ज<s>ा<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.06747078895568848
क्या मैं काली मिट्टी में कपास की फसल लगाऊँ ?,<s>क्<s>य<s>ा<s> <s>म<s>ैं<s> <s>क<s>ा<s>ल<s>ी<s> <s>मि<s>ट<s>्<s>ट<s>ी<s> <s>मे<s>ं<s> <s>क<s>प<s>ा<s>स<s> <s>की<s> फ<s>स<s>ल<s> <s>ल<s>ग<s>ा<s>ओ<s> <s>,0.04899263381958008
आधार के.वाई.सी क्या है ?,<s>आ<s>ध<s>ा<s>र<s> <s>क<s>े<s>व<s>ा<s>स<s>ी<s> <s>क्<s>य<s>ा<s> <s>ह<s>ै<s> <s>,0.036924123764038086
क्रस्टेशिया वर्ग के जीव प्राय जलनिवासी होते हैं,<s>क<s>्<s>र<s>ष<s>्<s>ट<s>े<s>श<s>ि<s>य<s>ा<s> <s>व<s>र<s>्ग<s> <s>के<s> <s>ज<s>ी<s>व<s> <s>प<s>्<s>र<s>ा<s>य<s>ज<s>ल<s>न<s>ि<s>व<s>ा<s>स<s>ी<s> ह<s>ो<s>त<s>े<s> <s>ह<s>ैं<s> <s>,0.05305218696594238
"फूलों की खेती में बेड प्लांट्स , हाउस प्लांट , फ्लावरिंग गार्डन , पॉट प्लांट्स शामिल हैं",<s>फ<s>ू<s>ल<s>ों<s> <s>क<s>ी<s> <s>ख<s>े<s>त<s>ी<s> <s>म<s>े<s>ं<s> <s>ब<s>े<s>ड<s> <s>प<s>्<s>ल<s>ा<s>ं<s>ट<s>्<s>स<s> <s>ह<s>ा<s>उ<s>स<s> <s>प्<s>ल<s>ा<s>ं<s>ट<s>्<s>स<s> <s>फ<s>्<s>ल<s>ा<s>व<s>र<s>ि<s>ं<s>ग<s> <s>ग<s>ा<s>र<s>्<s>ड<s>न<s> <s>प<s>ा<s>र<s>्<s>ट<s> <s>प<s>्<s>ल<s>ा<s>ं<s>ट<s> <s>श<s>ा<s>म<s>ि<s>ल<s> <s>ह<s>ै<s> <s>,0.0839242935180664
मैं बहुत दिनों से इस बैंक खाते के फ़ंड ट्रांसफर में अनियमितता देख रहा हूँ,<s>म<s>ै<s>ं<s> <s>ब<s>ह<s>ु<s>त<s> <s>द<s>ि<s>न<s>ों<s> <s>स<s>े<s> <s>इ<s>स<s> <s>ब<s>ै<s>ं<s>क<s> <s>ख<s>ा<s>त<s>े<s> <s>क<s>े<s> <s>फ<s>ं<s>ड<s> <s>ट<s>्<s>र<s>ा<s>ं<s>स<s>फ<s>र<s> <s>म<s>े<s>ं<s> <s>अ<s>न<s>ि<s>य<s>म<s>ि<s>त<s>त<s>ा<s> <s>दे<s>ख<s> <s>र<s>ह<s>ा<s> <s>ह<s>ू<s>ँ<s> <s>,0.08212661743164062
भारतीय सार्वजनिक क्षेत्र के बैंकों द्वारा अगस्त उन्नीस सौ अट्ठानबे में शुरू की गई एक क्रेडिट योजना है,<s>भ<s>ा<s>र<s>त<s>ी<s>य<s> <s>स<s>ा<s>र<s>्<s>व<s>ज<s>न<s>ि<s>क<s> <s>क<s>्<s>ष<s>े<s>त<s>्<s>र<s> <s>क<s>्षे<s> <s>ब<s>ै<s>ं<s>क<s>ों<s> <s>द<s>्<s>व<s>ा<s>र<s>ा<s> <s>अ<s>ग<s>स<s>्<s>त<s> <s>उ<s>न<s>्<s>न<s>ी<s>स<s> <s>स<s>ौ<s> <s>अ<s>ठ<s>ा<s>न<s>व<s>े<s> <s>म<s>ें<s> <s>श<s>ु<s>र<s>ू<s> <s>क<s>ी<s> ग<s>ई<s> <s>ए<s>क<s> <s>क<s>्<s>र<s>े<s>ड<s>ि<s>ट<s> <s>य<s>ो<s>ज<s>न<s>ा<s> <s>ह<s>ै<s> <s>,0.09898900985717773
मछली में स्विम ब्लैडर तथा लिम्फोसिस्टिस रोग भी होता है,<s>म<s>छ<s>ल<s>ी<s> <s>मे<s>ं<s> <s>स्<s>व<s>ि<s>ं<s> <s>ब्<s>ल<s>े<s>ड<s>र<s> <s>त<s>थ<s>ा<s> <s>ल<s>ि<s>म<s>फ<s>ो<s>स<s>ि<s>स<s>्<s>ट<s>स<s> <s>र<s>ो<s>ग<s> <s>भ<s>ी<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.06226825714111328
सुमित ने पूछा कि बाज़ार मूल्य को बही में अंकित करने से क्या लाभ होता है ?,<s>स<s>ु<s>म<s>ि<s>त<s> <s>न<s>े<s> <s>प<s>ू<s>छ<s>ा<s> <s>क<s>ि<s> <s>ब<s>ा<s>ज<s>ा<s>र<s> <s>म<s>ू<s>ल<s>्<s>य<s> <s>क<s>ो<s> <s>व<s>ह<s>ी<s> <s>म<s>े<s>ं<s> <s>अ<s>ं<s>क<s>ि<s>त<s> <s>क<s>र<s>न<s>े<s> <s>स<s>े<s> <s>क्<s>य<s>ा<s> <s>ल<s>ा<s>भ<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,0.07795500755310059
मैं अम्लीय मिट्टी का उपचार कैसे करूँ ?,<s>म<s>ै<s>ं<s> <s>अ<s>म<s>ल<s>ि<s>य<s>ा<s> <s>म<s>ि<s>ट<s>्<s>ट<s>ी<s> <s>क<s>ा<s> <s>उ<s>प<s>च<s>ा<s>र<s> <s>क<s>ै<s>स<s>े<s> <s>क<s>र<s>ू<s>ं<s> <s>,0.039389848709106445
लाल मिट्टी में कौनसे पोषक तत्वों की कमी होती हैं ?,<s>ल<s>ा<s>ल<s> <s>म<s>ि<s>ट्<s>ट<s>ी<s> <s>म<s>े<s>ं<s> <s>क<s>ौ<s>न<s> <s>स<s>े<s> <s>प<s>ो<s>ष<s>क<s> <s>त<s>त<s>्<s>व<s>ो<s>ं<s> <s>क<s>ी<s> <s>क<s>म<s>ी<s> ह<s>ो<s>त<s>ी<s> <s>ह<s>ै<s> <s>,0.03601956367492676
पी.एम स्वनिधि नामक योजना के लिए निम्न में से कौनसा लक्षित समूह है ?,<s>प<s>ी<s>ए<s>म<s> <s>स<s>न<s>ि<s>ध<s>ि<s> <s>न<s>ा<s>म<s>क<s> <s>य<s>ो<s>ज<s>न<s>ा<s> <s>क<s>े<s> <s>ल<s>ि<s>ए<s> <s>न<s>ि<s>म<s>्<s>य<s> <s>म<s>े<s>ं<s> <s>स<s>े<s> <s>क<s>ौ<s>न<s> <s>स<s>ा<s> <s>ल<s>क<s>्<s>ष<s>ि<s>त<s> <s>स<s>म<s>ू<s>ह<s> <s>ह<s>ै<s> <s>,0.07000279426574707
